,Date,Lead.Contract,CL0,CL1,CL2,CL3,CL0.value,CL1.value,CL2.value,CL3.value
1438,20130509,PLN13.b01,PLN13.b01,PLV13.b01,PLF14.b01,PLJ14.b01,1515.6,NA,NA,NA
1439,20130510,PLN13.b01,PLN13.b01,PLV13.b01,PLF14.b01,PLJ14.b01,1485.3,NA,NA,NA
1440,20130513,PLN13.b01,PLN13.b01,PLV13.b01,PLF14.b01,PLJ14.b01,1484,NA,NA,NA
1441,20130514,PLN13.b01,PLN13.b01,PLV13.b01,PLF14.b01,PLJ14.b01,1501,NA,NA,NA
1442,20130515,PLN13.b01,PLN13.b01,PLV13.b01,PLF14.b01,PLJ14.b01,1490.5,NA,NA,NA
1443,20130516,PLN13.b01,PLN13.b01,PLV13.b01,PLF14.b01,PLJ14.b01,1483.3,NA,NA,NA
1444,20130517,PLN13.b01,PLN13.b01,PLV13.b01,PLF14.b01,PLJ14.b01,1467.9,NA,NA,NA
1445,20130520,PLN13.b01,PLN13.b01,PLV13.b01,PLF14.b01,PLJ14.b01,1484,NA,NA,NA
1446,20130521,PLN13.b01,PLN13.b01,PLV13.b01,PLF14.b01,PLJ14.b01,1457.5,NA,NA,NA
1447,20130522,PLN13.b01,PLN13.b01,PLV13.b01,PLF14.b01,PLJ14.b01,1468.7,NA,NA,NA
1448,20130523,PLN13.b01,PLN13.b01,PLV13.b01,PLF14.b01,PLJ14.b01,1457.6,NA,NA,NA
1449,20130524,PLN13.b01,PLN13.b01,PLV13.b01,PLF14.b01,PLJ14.b01,1453,NA,NA,NA
1450,20130527,PLN13.b01,PLN13.b01,PLV13.b01,PLF14.b01,PLJ14.b01,1450.7,NA,NA,NA
1451,20130528,PLN13.b01,PLN13.b01,PLV13.b01,PLF14.b01,PLJ14.b01,1463.1,NA,NA,NA
1452,20130529,PLN13.b01,PLN13.b01,PLV13.b01,PLF14.b01,PLJ14.b01,1452.6,NA,NA,NA
1453,20130530,PLN13.b01,PLN13.b01,PLV13.b01,PLF14.b01,PLJ14.b01,1482.3,NA,NA,NA
1454,20130531,PLN13.b01,PLN13.b01,PLV13.b01,PLF14.b01,PLJ14.b01,1461,NA,NA,NA
1455,20130603,PLN13.b01,PLN13.b01,PLV13.b01,PLF14.b01,PLJ14.b01,1496.9,NA,NA,NA
1456,20130604,PLN13.b01,PLN13.b01,PLV13.b01,PLF14.b01,PLJ14.b01,1491.5,NA,NA,NA
1457,20130605,PLN13.b01,PLN13.b01,PLV13.b01,PLF14.b01,PLJ14.b01,1509.7,NA,NA,NA
1458,20130606,PLN13.b01,PLN13.b01,PLV13.b01,PLF14.b01,PLJ14.b01,1529.2,NA,NA,NA
1459,20130607,PLN13.b01,PLN13.b01,PLV13.b01,PLF14.b01,PLJ14.b01,1502.9,NA,NA,NA
1460,20130610,PLN13.b01,PLN13.b01,PLV13.b01,PLF14.b01,PLJ14.b01,1506.8,NA,NA,NA
1461,20130611,PLN13.b01,PLN13.b01,PLV13.b01,PLF14.b01,PLJ14.b01,1480.1,NA,NA,NA
1462,20130612,PLN13.b01,PLN13.b01,PLV13.b01,PLF14.b01,PLJ14.b01,1482,NA,NA,NA
1463,20130613,PLN13.b01,PLN13.b01,PLV13.b01,PLF14.b01,PLJ14.b01,1447.2,NA,NA,NA
1464,20130614,PLN13.b01,PLN13.b01,PLV13.b01,PLF14.b01,PLJ14.b01,1445.3,NA,NA,NA
1465,20130617,PLN13.b01,PLN13.b01,PLV13.b01,PLF14.b01,PLJ14.b01,1434,NA,NA,NA
1466,20130618,PLN13.b01,PLN13.b01,PLV13.b01,PLF14.b01,PLJ14.b01,1440,NA,NA,NA
1467,20130619,PLN13.b01,PLN13.b01,PLV13.b01,PLF14.b01,PLJ14.b01,1423.6,NA,NA,NA
1468,20130620,PLN13.b01,PLN13.b01,PLV13.b01,PLF14.b01,PLJ14.b01,1367.3,NA,NA,NA
1469,20130621,PLN13.b01,PLN13.b01,PLV13.b01,PLF14.b01,PLJ14.b01,1369.8,NA,NA,NA
1470,20130624,PLN13.b01,PLN13.b01,PLV13.b01,PLF14.b01,PLJ14.b01,1329.8,NA,NA,NA
1471,20130625,PLN13.b01,PLN13.b01,PLV13.b01,PLF14.b01,PLJ14.b01,1349.6,NA,NA,NA
1472,20130626,PLN13.b01,PLN13.b01,PLV13.b01,PLF14.b01,PLJ14.b01,1304.1,NA,NA,NA
1473,20130627,PLN13.b01,PLN13.b01,PLV13.b01,PLF14.b01,PLJ14.b01,1325.9,NA,NA,NA
1474,20130628,PLN13.b01,PLN13.b01,PLV13.b01,PLF14.b01,PLJ14.b01,1337.6,NA,NA,NA
