dates,days.returns,MA.50.Returns,Days.Returns.0,temp.0,Days.Returns.1,temp.1,Days.Returns.2,temp.2,Days.Returns.3,temp.3,Days.Returns.4,temp.4,Days.Returns.5,temp.5,Days.Returns.6,temp.6,Days.Returns.7,temp.7,Days.Returns.8,temp.8,Days.Returns.9,temp.9,Days.Returns.10,temp.10
0092-07-10,0.001,0.003255707,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1
0092-07-13,0.001,0.003939949,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1
0092-07-14,0.007,0.016351485,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1
0092-07-15,-0.001,0.008521049,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1
0092-07-16,0.001,0.008921617,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1
0092-07-17,-0.005,0.002770999,-0.005,1,-0.005,1,-0.005,1,-0.005,1,-0.005,1,-0.005,1,-0.005,1,-0.005,1,-0.005,1,-0.005,1,-0.005,1
0092-07-20,-0.004,0.013311271,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1
0092-07-21,0,0.008157109,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
0092-07-22,-0.007,0.003893495,-0.007,1,-0.007,1,-0.007,1,-0.007,1,-0.007,1,-0.007,1,-0.007,1,-0.007,1,-0.007,1,-0.007,1,-0.007,1
0092-07-23,0.003,0.001825153,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1
0092-07-24,-0.001,0.00138743,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1
0092-07-27,0,-0.008609216,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
0092-07-28,0.015,-0.016501059,0.015,1,0.015,1,0.015,1,0.015,1,0.015,1,0.015,1,0.015,1,0.015,1,0.015,1,0.015,1,0.015,1
0092-07-29,0.011,-0.021967752,0,0,0.011,1,0.011,1,0.011,1,0.011,1,0.011,1,0.011,1,0.011,1,0.011,1,0.011,1,0.011,1
0092-07-30,0.004,-0.020347851,0,0,0,0,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1
0092-07-31,0.001,-0.016303755,0,0,0,0,0,0,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1
0092-08-03,0.002,-0.023238432,0,0,0,0,0,0,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1
0092-08-04,-0.002,-0.023052053,0,0,0,0,0,0,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1
0092-08-05,-0.005,-0.017708082,0,0,0,0,0,0,-0.005,1,-0.005,1,-0.005,1,-0.005,1,-0.005,1,-0.005,1,-0.005,1,-0.005,1
0092-08-06,-0.004,-0.015832755,0,0,0,0,0,0,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1
0092-08-07,-0.004,-0.007484969,0,0,0,0,0,0,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1
0092-08-10,0.001,-0.008124112,0,0,0,0,0,0,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1
0092-08-11,-0.001,-0.006150835,0,0,0,0,0,0,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1
0092-08-12,-0.003,-0.002111292,0,0,0,0,0,0,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1
0092-08-13,0,-0.005179048,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
0092-08-14,0.005,-0.007428735,0,0,0,0,0,0,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1
0092-08-17,0.002,-0.010467912,0,0,0,0,0,0,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1
0092-08-18,0.001,-0.009020558,0,0,0,0,0,0,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1
0092-08-19,-0.007,-0.018998604,0,0,0,0,0,0,-0.007,1,-0.007,1,-0.007,1,-0.007,1,-0.007,1,-0.007,1,-0.007,1,-0.007,1
0092-08-20,0,-0.019512909,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
0092-08-21,-0.008,-0.017075595,0,0,0,0,0,0,-0.008,1,-0.008,1,-0.008,1,-0.008,1,-0.008,1,-0.008,1,-0.008,1,-0.008,1
0092-08-24,-0.01,-0.015153113,0,0,0,0,0,0,-0.01,1,-0.01,1,-0.01,1,-0.01,1,-0.01,1,-0.01,1,-0.01,1,-0.01,1
0092-08-25,0.002,-0.023840711,0,0,0,0,0,0,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1
0092-08-26,0.005,-0.020439676,0,0,0,0,0,0,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1
0092-08-27,0,-0.009936528,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
0092-08-28,0.003,-0.027848199,0,0,0,0,0,0,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1
0092-08-31,-0.002,-0.035745135,0,0,0,0,0,0,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1
0092-09-01,0.005,-0.019757007,0,0,0,0,0,0,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1
0092-09-02,0.005,-0.010356852,0,0,0,0,0,0,0,0,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1
0092-09-03,0,-0.005618407,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
0092-09-04,-0.002,0.009966719,0,0,0,0,0,0,0,0,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1
0092-09-08,-0.006,0.019350714,-0.006,1,0,0,0,0,0,0,-0.006,1,-0.006,1,-0.006,1,-0.006,1,-0.006,1,-0.006,1,-0.006,1
0092-09-09,0.005,0.018641822,0.005,1,0.005,1,0,0,0,0,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1
0092-09-10,0.009,0.004185843,0.009,1,0.009,1,0,0,0,0,0.009,1,0.009,1,0.009,1,0.009,1,0.009,1,0.009,1,0.009,1
0092-09-11,-0.001,0.004560777,-0.001,1,-0.001,1,0,0,0,0,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1
0092-09-14,0.014,0.003499668,0.014,1,0.014,1,0,0,0,0,0.014,1,0.014,1,0.014,1,0.014,1,0.014,1,0.014,1,0.014,1
0092-09-15,-0.013,0.008078354,-0.013,1,-0.013,1,0,0,0,0,-0.013,1,-0.013,1,-0.013,1,-0.013,1,-0.013,1,-0.013,1,-0.013,1
0092-09-16,0,0.001865456,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
0092-09-17,0,0.00086698,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
0092-09-18,0.007,0.002741686,0.007,1,0.007,1,0,0,0,0,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1
0092-09-21,-0.002,0.010041058,-0.002,1,-0.002,1,0,0,0,0,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1
0092-09-22,-0.012,0.016992467,-0.012,1,-0.012,1,0,0,0,0,-0.012,1,-0.012,1,-0.012,1,-0.012,1,-0.012,1,-0.012,1,-0.012,1
0092-09-23,0.001,0.01072986,0.001,1,0.001,1,0,0,0,0,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1
0092-09-24,0.002,0.021529783,0.002,1,0.002,1,0,0,0,0,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1
0092-09-25,-0.01,0.021084037,-0.01,1,-0.01,1,-0.01,1,0,0,-0.01,1,-0.01,1,-0.01,1,-0.01,1,-0.01,1,-0.01,1,-0.01,1
0092-09-28,0.005,0.020733056,0.005,1,0.005,1,0.005,1,0,0,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1
0092-09-29,0,0.018114794,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
0092-09-30,0.002,0.018579467,0.002,1,0.002,1,0.002,1,0,0,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1
0092-10-01,-0.004,0.024443261,-0.004,1,-0.004,1,-0.004,1,0,0,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1
0092-10-02,-0.014,0.018769022,-0.014,1,-0.014,1,-0.014,1,0,0,-0.014,1,-0.014,1,-0.014,1,-0.014,1,-0.014,1,-0.014,1,-0.014,1
0092-10-05,-0.007,0.018969076,-0.007,1,-0.007,1,-0.007,1,0,0,-0.007,1,-0.007,1,-0.007,1,-0.007,1,-0.007,1,-0.007,1,-0.007,1
0092-10-06,-0.001,0.010692128,-0.001,1,-0.001,1,-0.001,1,0,0,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1
0092-10-07,-0.007,0.00304368,-0.007,1,-0.007,1,-0.007,1,0,0,-0.007,1,-0.007,1,-0.007,1,-0.007,1,-0.007,1,-0.007,1,-0.007,1
0092-10-08,0.009,0.00951977,0.009,1,0.009,1,0.009,1,0,0,0.009,1,0.009,1,0.009,1,0.009,1,0.009,1,0.009,1,0.009,1
0092-10-09,-0.012,0.017809017,-0.012,1,-0.012,1,-0.012,1,0,0,-0.012,1,-0.012,1,-0.012,1,-0.012,1,-0.012,1,-0.012,1,-0.012,1
0092-10-12,0.012,0.014859757,0.012,1,0.012,1,0.012,1,0,0,0.012,1,0.012,1,0.012,1,0.012,1,0.012,1,0.012,1,0.012,1
0092-10-13,0.005,0.007624847,0.005,1,0.005,1,0.005,1,0,0,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1
0092-10-14,0,0.010669589,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
0092-10-15,0.001,0.003801872,0.001,1,0.001,1,0.001,1,0,0,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1
0092-10-16,0.005,0.005382953,0.005,1,0.005,1,0.005,1,0,0,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1
0092-10-19,0.008,0.016243683,0.008,1,0.008,1,0.008,1,0,0,0.008,1,0.008,1,0.008,1,0.008,1,0.008,1,0.008,1,0.008,1
0092-10-20,0.001,0.012500563,0.001,1,0.001,1,0.001,1,0,0,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1
0092-10-21,0,0.016946644,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
0092-10-22,-0.002,0.007317975,-0.002,1,-0.002,1,-0.002,1,0,0,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1
0092-10-23,-0.002,0.009865044,-0.002,1,-0.002,1,-0.002,1,0,0,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1
0092-10-26,0.01,0.006395993,0.01,1,0.01,1,0.01,1,0,0,0.01,1,0.01,1,0.01,1,0.01,1,0.01,1,0.01,1,0.01,1
0092-10-27,0.001,0.00671699,0.001,1,0.001,1,0.001,1,0,0,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1
0092-10-28,0.004,0.006132756,0.004,1,0.004,1,0.004,1,0,0,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1
0092-10-29,0.002,-0.002166692,0.002,1,0.002,1,0.002,1,0,0,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1
0092-10-30,-0.005,-0.00932078,-0.005,1,-0.005,1,-0.005,1,0,0,-0.005,1,-0.005,1,-0.005,1,-0.005,1,-0.005,1,-0.005,1,-0.005,1
0092-11-02,0.01,-0.005147823,0,0,0.01,1,0.01,1,0,0,0.01,1,0.01,1,0.01,1,0.01,1,0.01,1,0.01,1,0.01,1
0092-11-03,-0.007,-0.003680737,0,0,-0.007,1,-0.007,1,0,0,-0.007,1,-0.007,1,-0.007,1,-0.007,1,-0.007,1,-0.007,1,-0.007,1
0092-11-04,-0.007,-0.002660265,0,0,-0.007,1,-0.007,1,0,0,-0.007,1,-0.007,1,-0.007,1,-0.007,1,-0.007,1,-0.007,1,-0.007,1
0092-11-05,0.003,-0.007921163,0,0,0.003,1,0.003,1,0,0,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1
0092-11-06,-0.002,-0.022966318,0,0,-0.002,1,-0.002,1,0,0,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1
0092-11-09,0.002,-0.025966322,0,0,0.002,1,0.002,1,0,0,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1
0092-11-10,0,-0.019521136,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
0092-11-11,0.009,-0.020613269,0,0,0,0,0,0,0,0,0.009,1,0.009,1,0.009,1,0.009,1,0.009,1,0.009,1,0.009,1
0092-11-12,0.002,-0.019190865,0,0,0,0,0,0,0,0,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1
0092-11-13,-0.001,-0.019664498,0,0,0,0,0,0,0,0,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1
0092-11-16,-0.004,-0.021305889,0,0,0,0,0,0,0,0,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1
0092-11-17,-0.003,-0.020063591,0,0,0,0,0,0,0,0,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1
0092-11-18,0.009,-0.006109554,0,0,0,0,0,0,0,0,0.009,1,0.009,1,0.009,1,0.009,1,0.009,1,0.009,1,0.009,1
0092-11-19,0.002,-0.007711391,0,0,0,0,0,0,0,0,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1
0092-11-20,0.007,0.00391227,0,0,0,0,0,0,0,0,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1
0092-11-23,-0.004,0.001085733,-0.004,1,0,0,0,0,0,0,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1
0092-11-24,0.006,0.006022411,0.006,1,0,0,0,0,0,0,0.006,1,0.006,1,0.006,1,0.006,1,0.006,1,0.006,1,0.006,1
0092-11-25,0.004,-0.005462705,0.004,1,0,0,0,0,0,0,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1
0092-11-27,0.002,-0.002747142,0.002,1,0,0,0,0,0,0,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1
0092-11-30,0.003,0.006764446,0,0,0,0,0,0,0,0,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1
0092-12-01,-0.001,0.007461546,-0.001,1,0,0,0,0,0,0,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1
0092-12-02,-0.002,0.007941651,-0.002,1,0,0,0,0,0,0,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1
0092-12-03,0,0.014772588,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
0092-12-04,0.005,0.01310996,0.005,1,0.005,1,0,0,0,0,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1
0092-12-07,0.008,0.014169339,0.008,1,0.008,1,0,0,0,0,0.008,1,0.008,1,0.008,1,0.008,1,0.008,1,0.008,1,0.008,1
0092-12-08,0.004,0.00947146,0.004,1,0.004,1,0,0,0,0,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1
0092-12-09,-0.003,0.004986674,-0.003,1,-0.003,1,0,0,0,0,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1
0092-12-10,-0.002,0.005113527,-0.002,1,-0.002,1,0,0,0,0,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1
0092-12-11,-0.002,-0.00165013,-0.002,1,-0.002,1,0,0,0,0,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1
0092-12-14,-0.002,0.001511662,-0.002,1,-0.002,1,0,0,0,0,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1
0092-12-15,-0.001,0.000549876,0,0,-0.001,1,0,0,0,0,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1
0092-12-16,-0.002,0.000639977,-0.002,1,-0.002,1,0,0,0,0,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1
0092-12-17,0.009,0.015259008,0.009,1,0.009,1,0,0,0,0,0.009,1,0.009,1,0.009,1,0.009,1,0.009,1,0.009,1,0.009,1
0092-12-18,0.013,0.026341235,0.013,1,0.013,1,0,0,0,0,0.013,1,0.013,1,0.013,1,0.013,1,0.013,1,0.013,1,0.013,1
0092-12-21,-0.001,0.029977545,-0.001,1,-0.001,1,-0.001,1,0,0,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1
0092-12-22,-0.001,0.030304094,-0.001,1,-0.001,1,-0.001,1,0,0,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1
0092-12-23,-0.003,0.031999273,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1
0092-12-24,0.002,0.029602615,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1
0092-12-28,-0.001,0.023823996,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1
0092-12-29,-0.003,0.019410946,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1
0092-12-30,0.002,0.014852108,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1
0092-12-31,-0.007,0.016055066,-0.007,1,-0.007,1,-0.007,1,-0.007,1,-0.007,1,-0.007,1,-0.007,1,-0.007,1,-0.007,1,-0.007,1,-0.007,1
0093-01-04,-0.001,0.014595235,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1
0093-01-05,-0.002,0.011804135,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1
0093-01-06,0,0.011473381,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
0093-01-07,-0.009,0.016597336,-0.009,1,-0.009,1,-0.009,1,-0.009,1,-0.009,1,-0.009,1,-0.009,1,-0.009,1,-0.009,1,-0.009,1,-0.009,1
0093-01-08,-0.004,0.018278846,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1
0093-01-11,0.004,0.019372765,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1
0093-01-12,0,0.011361281,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
0093-01-13,0.005,0.011132976,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1
0093-01-14,0.007,0.002355795,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1
0093-01-15,0.003,-0.007901139,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1
0093-01-18,-0.001,-0.005797481,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1
0093-01-19,-0.004,-0.001271846,0,0,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1
0093-01-20,-0.004,-0.001473901,0,0,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1
0093-01-21,0.005,0.001144388,0,0,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1
0093-01-22,0.001,-0.001479348,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1
0093-01-25,0.009,0.002939387,0.009,1,0.009,1,0.009,1,0.009,1,0.009,1,0.009,1,0.009,1,0.009,1,0.009,1,0.009,1,0.009,1
0093-01-26,0,0.006928409,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
0093-01-27,-0.004,0.00625257,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1
0093-01-28,0.001,0.003402701,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1
0093-01-29,0,-0.003617785,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
0093-02-01,0.009,0.000469488,0.009,1,0.009,1,0.009,1,0.009,1,0.009,1,0.009,1,0.009,1,0.009,1,0.009,1,0.009,1,0.009,1
0093-02-02,0,0.008736243,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
0093-02-03,0.011,0.007275939,0.011,1,0.011,1,0.011,1,0.011,1,0.011,1,0.011,1,0.011,1,0.011,1,0.011,1,0.011,1,0.011,1
0093-02-04,0.005,0.020607476,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1
0093-02-05,-0.001,0.006755648,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1
0093-02-08,-0.002,0.006829071,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1
0093-02-09,-0.006,0.006333753,-0.006,1,-0.006,1,-0.006,1,-0.006,1,-0.006,1,-0.006,1,-0.006,1,-0.006,1,-0.006,1,-0.006,1,-0.006,1
0093-02-10,0.002,0.013054501,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1
0093-02-11,0.003,0.010740985,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1
0093-02-12,-0.007,-0.001590182,-0.007,1,-0.007,1,-0.007,1,-0.007,1,-0.007,1,-0.007,1,-0.007,1,-0.007,1,-0.007,1,-0.007,1,-0.007,1
0093-02-16,-0.024,-0.000980731,-0.024,1,-0.024,1,-0.024,1,-0.024,1,-0.024,1,-0.024,1,-0.024,1,-0.024,1,-0.024,1,-0.024,1,-0.024,1
0093-02-17,-0.001,0.001495771,0,0,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1
0093-02-18,-0.003,-0.008429354,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1
0093-02-19,0.005,-0.002844856,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1
0093-02-22,0.002,-0.002461805,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1
0093-02-23,-0.001,-0.00021444,0,0,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1
0093-02-24,0.014,-0.004020358,0,0,0.014,1,0.014,1,0.014,1,0.014,1,0.014,1,0.014,1,0.014,1,0.014,1,0.014,1,0.014,1
0093-02-25,0.003,-0.01819662,0,0,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1
0093-02-26,0.002,-0.025058028,0,0,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1
0093-03-01,-0.003,-0.025803148,0,0,0,0,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1
0093-03-02,0.013,-0.032611463,0,0,0,0,0,0,0.013,1,0.013,1,0.013,1,0.013,1,0.013,1,0.013,1,0.013,1,0.013,1
0093-03-03,0.003,-0.02361569,0,0,0,0,0,0,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1
0093-03-04,-0.004,-0.03513492,0,0,0,0,0,0,0,0,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1
0093-03-05,-0.003,-0.022685193,0,0,0,0,0,0,0,0,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1
0093-03-08,0.019,-0.017433208,0,0,0,0,0,0,0,0,0.019,1,0.019,1,0.019,1,0.019,1,0.019,1,0.019,1,0.019,1
