"","AAPL","AXP","BA","CAT","CSCO","CVX","KO","DWDP","XOM","GS","HD","IBM","INTC","JNJ","JPM","MCD","MMM","MRK","MSFT","NKE","PFE","PG","TRV","UNH","UTX","V","VZ","WMT","DIS","WBA","GE","T","BAC","NKE.1","AA","BAC.1","C","MO","IP","GT","SHLD","HPQ"
"2011-06-01",49.35857,49.91,75.349998,101.239998,16.379999,102.489998,33.380001,35.099998,82.029999,136.169998,35.400002,166.559998,22,66.480003,41.759998,80.980003,91.440002,36.25,24.43,20.5375,21.049999,66.400002,61.200001,48.349998,84.300003,19.795,36.27,54.299999,40.400002,43.32,19.129999,31.17,11.24,20.5375,38.664268,11.24,39.650002,27.92,29.783037,16.879999,51.580334,16.634878
"2011-06-02",49.442856,50.09,75.690002,102.190002,16.25,101.120003,33.02,35.759998,81.330002,134.380005,35.09,166.089996,22.09,66.480003,41.610001,80.75,91.459999,36.150002,24.219999,20.2875,21,66.010002,61.18,49.389999,84.290001,20.174999,36.169998,53.549999,40.060001,43.220001,19.09,30.969999,11.29,20.2875,38.9286,11.29,40.009998,27.57,29.89152,16.73,51.542595,16.54405
"2011-06-03",49.062859,49.279999,74.839996,101.099998,16.01,101,32.764999,35.200001,81.18,135.330002,34.630001,165.050003,21.73,66.089996,41.57,80.540001,90.699997,35.82,23.91,20.09,20.84,65.43,61.18,48.849998,83.239998,19.782499,35.630001,53.66,39.380001,43.150002,18.82,30.65,11.28,20.09,38.25576,11.28,39.849998,27.6,29.467455,16.51,50.485931,16.398729
"2011-06-06",48.291428,48.779999,74.580002,99.860001,15.99,99.68,32.709999,35.060001,80.290001,133.899994,34.290001,164.75,21.83,66.050003,40.529999,80.699997,90.620003,35.560001,24.01,19.942499,20.74,65.5,61.060001,48.150002,83.709999,19.549999,35.209999,53.759998,39.400002,42.939999,18.459999,30.360001,10.83,19.942499,37.51083,10.83,38.07,27.25,29.240631,16.059999,50.19912,16.330608
"2011-06-07",47.434284,48.889999,74.18,99.879997,15.51,99.470001,32.599998,35.18,80,132.990005,34.330002,163.690002,22.059999,65.5,40.720001,81.139999,90.849998,35.57,24.059999,20.475,20.74,65.059998,61.23,47.970001,83.25,19.955,35.380001,53.830002,39.349998,42.93,18.48,30.309999,10.65,20.475,37.703072,10.65,37.580002,27.1,29.368835,16.01,50.259502,16.153498
"2011-06-08",47.462856,48.099998,73.849998,98.040001,15.3,99.949997,32.700001,34.869999,80.760002,131.589996,34.099998,164.339996,21.82,66.139999,40.389999,81.150002,90.910004,35.790001,23.940001,20.025,20.68,64.849998,60.689999,48.200001,83.040001,19.1775,35.900002,53.689999,39.23,43.18,18.51,30.34,10.54,20.025,37.030231,10.54,36.810001,27.290001,28.392506,15.99,50.153835,16.058128
"2011-06-09",47.355713,48.330002,74.18,99.260002,15.31,101.230003,32.945,35.169998,81.18,133.529999,34.330002,164.839996,21.76,66.779999,40.98,81.260002,91.959999,36,23.959999,20.1675,20.75,65.010002,61.080002,50.599998,84.089996,19.1075,35.669998,53.619999,39.369999,43.599998,18.58,30.33,10.65,20.1675,37.246498,10.65,37.77,27.459999,28.826429,16.059999,50.908596,16.103542
"2011-06-10",46.557144,47.740002,72.690002,96.790001,15.12,99.669998,32.695,35.07,79.779999,135.919998,33.470001,163.179993,21.379999,66.089996,41.049999,80.360001,90.730003,35.450001,23.709999,19.915001,20.110001,64.699997,59.209999,49.41,82.699997,18.672501,35.189999,52.720001,38.5,42.970001,18.32,30.34,10.8,19.915001,36.717838,10.8,37.919998,27.01,27.909269,14.99,51.587879,16.008175
"2011-06-13",46.657143,48.240002,72.940002,95.440002,15.06,98.93,32.560001,34.959999,79.230003,137.529999,33.509998,163.169998,21.389999,66.589996,41.669998,80.730003,91.300003,35.330002,24.040001,20.127501,20.459999,64.769997,58.759998,49.110001,82.769997,18.715,35.630001,52.619999,38.369999,43.5,18.389999,30.549999,10.97,20.127501,36.285301,10.97,39.169998,26.93,27.189348,14.78,54.320114,15.735695
"2011-06-14",47.491428,48.150002,74.639999,97.860001,15.08,100.599998,32.805,35.580002,80.379997,137.100006,34.75,164.119995,21.82,67.099998,41.610001,81.470001,92.589996,35.639999,24.219999,20.559999,20.58,64.760002,58.650002,49.599998,84.019997,18.9825,35.580002,52.91,38.59,44.099998,18.6,30.790001,10.8,20.559999,37.030231,10.8,38.779999,27.370001,27.485207,15.02,53.965378,15.772025
"2011-06-15",46.67857,47.279999,73.849998,95.650002,14.84,98.410004,32.485001,34.619999,78.660004,134.850006,33.880001,162.330002,21.42,66.160004,40.68,81.239998,91.029999,35.169998,23.74,20.0975,20.190001,63.759998,57.540001,49.349998,83.269997,18.709999,35.119999,52.32,38.389999,43.790001,18.389999,30.35,10.5,20.0975,35.948879,10.5,38,26.610001,26.68639,14.95,51.806763,15.558583
"2011-06-16",46.451427,48.41,74.010002,95.459999,15.05,99.43,32.744999,34.43,79.220001,136.089996,34.5,162.669998,21.42,66.32,40.360001,81.809998,91.580002,35.18,24,20.0725,20.24,64.260002,57.759998,49.66,84.349998,18.719999,35.240002,52.830002,38.009998,44.380001,18.440001,30.43,10.6,20.0725,35.540371,10.6,37.630001,26.93,26.262327,14.75,53.859711,15.881018
"2011-06-17",45.751427,48.5,74.160004,95.949997,14.97,99.169998,32.810001,34.59,79.019997,137.229996,34.529999,164.440002,21.190001,66.290001,40.799999,82.519997,91.779999,35.389999,24.26,20.2775,20.26,64.690002,57.919998,49.959999,84.57,18.6075,35.509998,52.82,38.040001,44.669998,18.49,30.77,10.68,20.2775,35.372162,10.68,38.299999,27.08,26.203156,14.8,55.867374,15.894641
"2011-06-20",45.045715,48.880001,74.519997,98.18,15.14,99.910004,32.915001,34.959999,79.709999,135.139999,34.77,165.020004,21.33,66.510002,40.48,82.690002,92.559998,35.790001,24.469999,20.807501,20.27,65.089996,57.57,51.27,85.540001,18.512501,35.650002,53.040001,38.23,45.18,18.48,30.959999,10.6,20.807501,35.516338,10.6,38.16,27.32,27.061144,14.92,56.705158,15.8901
"2011-06-21",46.471428,49.549999,73.980003,101.389999,15.51,101.589996,33.130001,36.080002,80.57,135.960007,35.43,166.220001,21.65,66.489998,40.91,82.800003,93.43,35.779999,24.76,21.127501,20.43,64.220001,58.080002,52.220001,85.559998,18.747499,35.990002,53.290001,38.779999,43.279999,18.809999,31.110001,10.83,21.127501,36.934109,10.83,39.310001,27.309999,28.382643,15.59,55.482445,16.030882
"2011-06-22",46.087143,49.849998,72.120003,100.150002,15.36,101.07,33.200001,35.98,79.82,134.520004,34.93,165.679993,21.4,66.07,40.689999,82.650002,92.800003,35.470001,24.65,20.487499,20.280001,64.059998,57.32,51.779999,85.440002,18.665001,35.939999,53.009998,38.310001,42.650002,18.559999,30.879999,10.79,20.487499,36.741871,10.79,39.509998,27.18,28.343195,15.47,53.595543,15.949137
"2011-06-23",47.318573,49.209999,71.25,100.550003,15.47,99.360001,32.490002,35.619999,78.440002,132.360001,35.650002,166.119995,21.709999,65.669998,40.07,82.290001,92.339996,34.970001,24.629999,20.547501,20.65,63.459999,57.16,51.150002,85.120003,18.827499,36.049999,53.290001,37.82,42.59,18.379999,30.719999,10.71,20.547501,36.717838,10.71,39.41,26.85,28.550297,15.77,53.965378,15.999092
"2011-06-24",46.621429,48.34,71.260002,100.010002,14.93,97.900002,32.465,35.23,76.779999,130.910004,35.080002,165.070007,21.200001,65.059998,39.490002,81.839996,90.889999,34.549999,24.299999,20.295,20.08,62.59,56.68,50.459999,84.330002,18.342501,36,52.41,37.580002,41.389999,17.969999,30.440001,10.52,20.295,36.597691,10.52,39.59,26.790001,28.382643,15.88,52.463402,15.849228
"2011-06-27",47.434284,49.540001,71.620003,100.800003,15.05,98.900002,32.605,35.110001,77.919998,130.710007,35.200001,167.619995,21.34,65.25,39.880001,82.32,92.25,34.529999,25.200001,20.405001,20.17,62.82,57.220001,51.029999,85.330002,18.4725,36.400002,52.290001,38.07,41.720001,18.280001,30.76,10.85,20.405001,36.717838,10.85,39.990002,26.77,28.757397,16.040001,53.097401,15.885558
"2011-06-28",47.894287,49.82,72.089996,103.839996,15.13,100.349998,33.014999,35.459999,79.629997,129.259995,36.060001,170.009995,21.49,65.910004,39.540001,84.349998,93.019997,34.91,25.799999,22.475,20.549999,62.720001,57.549999,51.77,86.550003,18.82,36.57,52.529999,37.919998,41.59,18.440001,31.02,10.82,22.475,37.606949,10.82,40.150002,26.360001,28.856016,16.26,53.210617,15.935513
"2011-06-29",47.720001,50.919998,72.720001,103.360001,15.34,101.279999,33.355,35.790001,80.25,132.529999,35.98,170.539993,21.389999,66.309998,40.450001,84.57,93.110001,35.099998,25.620001,22.445,20.67,62.549999,58.57,51.540001,86.470001,21.6425,36.720001,52.639999,38.349998,41.759998,18.559999,31.26,11.14,22.445,38.015461,11.14,41.5,26.1,28.757397,16.6,52.599258,16.144415
"2011-06-30",47.952858,51.700001,73.93,106.459999,15.61,102.839996,33.645,36,81.379997,133.089996,36.220001,171.550003,22.16,66.519997,40.939999,84.32,94.849998,35.290001,26,22.495001,20.6,63.57,58.380001,51.580002,88.510002,21.065001,37.23,53.139999,39.040001,42.459999,18.860001,31.41,10.96,22.495001,38.11158,10.96,41.639999,26.41,29.408283,16.77,53.92009,16.530426
"2011-07-01",49.037144,52.34,74.269997,108.620003,15.86,104.089996,34.044998,36.32,82.010002,136.649994,36.73,174.539993,22.530001,67.300003,41.580002,85.650002,96.669998,35.599998,26.02,22.955,20.75,64.269997,59.110001,53.130001,90.129997,21.9925,37.799999,53.509998,39.720001,42.830002,19.200001,31.68,11.09,22.955,39.192928,11.09,42.880001,26.530001,30.187376,17.290001,54.440876,16.825613
"2011-07-05",49.918571,52.330002,74.150002,108.43,15.67,105.120003,34.150002,36.299999,81.599998,134.5,36.59,175.429993,22.440001,67.620003,41.029999,85.639999,96.139999,35.490002,26.030001,22.934999,20.780001,64.260002,58.529999,52.849998,89.510002,22.08,37.82,53.389999,39.970001,42.73,19.040001,31.629999,11,22.934999,39.38517,11,42.57,26.6,29.457594,17.35,53.414402,16.562216
"2011-07-06",50.251427,52.759998,74.739998,110.080002,15.56,105.080002,34.264999,36.459999,81.57,133.889999,36.57,177.710007,22.75,67.550003,40.560001,85.860001,97.239998,35.529999,26.33,23.0875,20.780001,64.699997,58.610001,53.130001,90.419998,22.049999,37.540001,53.720001,39.57,43.380001,19.049999,31.23,10.74,23.0875,39.024719,10.74,42.009998,26.82,29.635109,17.85,53.580448,16.4396
"2011-07-07",51.028572,53.59,75.989998,111.629997,15.9,106.589996,34.375,37.169998,82.360001,135.009995,37.049999,176.479996,23.23,67.919998,41.32,86.059998,97.970001,35.73,26.77,23.415001,20.23,64.949997,58.900002,52.630001,91.389999,22.5375,37.419998,54.490002,39.740002,44.139999,19.299999,31.23,10.92,23.415001,39.625469,10.92,42.630001,27,30.138067,17.43,56.018326,16.553133
"2011-07-08",51.387142,53.07,75.07,110.410004,15.74,105.889999,34.34,36.380001,82.419998,134.080002,36.619999,176.490005,23.09,67.57,40.740002,85.599998,97.620003,36.119999,26.92,23.309999,20.16,64.93,58.66,52.080002,90.349998,22.432501,37.48,54.080002,39.91,44.07,18.99,31.139999,10.7,23.309999,39.361141,10.7,42.029999,26.889999,29.842209,17.23,56.365513,16.54405
"2011-07-11",50.57143,52.27,73.349998,108.160004,15.43,104.410004,34.049999,35.080002,81.900002,132.020004,36.360001,174.990005,22.85,67.269997,39.43,85.349998,96.559998,35.68,26.629999,22.8575,20.040001,64.720001,58.25,50.939999,89.129997,21.975,37.119999,53.869999,39.220001,43.43,18.629999,30.799999,10.35,22.8575,38.231731,10.35,39.790001,26.93,29.526627,16.780001,54.750328,16.02634
"2011-07-12",50.535713,52.400002,71.93,106.93,15.6,104.389999,33.924999,34.049999,81.889999,130.309998,36.110001,174.050003,22.450001,67.029999,39.389999,84.989998,95.879997,35.630001,26.540001,22.807501,20,64.529999,58.330002,51.41,88.459999,21.924999,37.09,53.939999,39.150002,42.549999,18.379999,30.77,10.21,22.807501,37.751129,10.21,39.07,26.9,29.220907,17.15,56.342873,16.017258
"2011-07-13",51.145714,51.950001,72.169998,108.639999,15.57,105.089996,34.029999,34.25,82.480003,129.919998,36.130001,174.320007,22.48,67.629997,39.619999,84.959999,96.190002,36.029999,26.629999,23.012501,19.99,64.639999,58.470001,51.73,88.169998,22.184999,36.939999,54.02,39.560001,42.790001,18.51,30.82,10.2,23.012501,38.087551,10.2,39.470001,26.860001,29.575937,17.32,56.803276,16.09446
"2011-07-14",51.110001,51.380001,71.190002,107.580002,15.43,104.669998,33.834999,34.549999,82.239998,129.889999,35.959999,174.229996,22.27,67.660004,40.349998,85.809998,94.980003,36.310001,26.469999,22.99,19.91,64.599998,57.73,52.27,87.82,21.985001,36.880001,53.630001,39.580002,42.150002,18.530001,30.58,10.07,22.99,37.150379,10.07,39.02,26.85,29.260355,17.5,55.957943,15.953678
"2011-07-15",52.131428,51.810001,71.279999,109.360001,15.59,106.190002,33.764999,34.950001,83,130.160004,35.91,175.539993,22.370001,67.449997,39.98,85.480003,95.470001,35.93,26.780001,22.924999,19.75,64.830002,57.900002,51.970001,88.32,22.1875,36.82,53.630001,39.27,41.93,18.41,30.309999,10,22.924999,37.198441,10,38.380001,26.690001,29.457594,17.84,56.025871,15.935513
"2011-07-18",53.400002,51.330002,69.550003,107.800003,15.44,106.230003,33.560001,34.27,82.650002,129.330002,35.689999,175.279999,22.280001,67.089996,39.830002,85.400002,94.599998,35.490002,26.59,22.66,19.639999,64.550003,56.52,51.950001,87.620003,22.0175,36.709999,53.32,38.75,41.669998,18.290001,30.120001,9.72,22.66,36.45351,9.72,37.740002,26.6,28.895464,17.290001,55.625851,15.903724
"2011-07-19",53.835712,51.810001,70.529999,109.639999,15.66,107.480003,34.66,34.759998,83.629997,128.490005,36.110001,185.210007,23.059999,66.720001,40.389999,86.209999,94.269997,35.790001,27.540001,22.684999,19.940001,64.610001,57.029999,51.450001,88.82,22.3025,36.970001,53.970001,39.540001,42.150002,18.58,30.33,9.57,22.684999,37.102322,9.57,38.02,27.02,29.378698,17.5,57.278774,16.171661
"2011-07-20",55.271427,52.09,72.07,110.309998,15.82,107.099998,34.435001,35.119999,83.300003,132.75,36.41,183.649994,22.99,66.239998,40.959999,86.269997,94.25,35.59,27.059999,22.65,19.9,64.199997,57.060001,51.509998,87.220001,22.16,37.330002,53.889999,39.360001,41.799999,18.790001,30.23,9.85,22.65,37.270531,9.85,38.619999,26.370001,29.684418,17.34,55.942848,16.021799
"2011-07-21",55.327145,52.580002,72.889999,111.599998,16.35,109.43,34.669998,35.75,85.019997,135.580002,36.720001,184.899994,22.809999,66.470001,42.290001,86.540001,95.839996,36.18,27.1,22.959999,20.1,64.489998,57.689999,52.150002,88.209999,22.012501,37.57,54.470001,40.740002,39.639999,19.16,30.280001,10.23,22.959999,37.895309,10.23,40.32,26.59,30.522682,17.84,57.074989,16.453224
"2011-07-22",56.185715,52.240002,72.669998,105.150002,16.459999,108.970001,34.865002,35.580002,85.220001,135.490005,36.52,185.179993,23.129999,66.720001,42.189999,88.559998,95.379997,36.09,27.530001,22.9275,20.07,64.25,57.580002,52.75,87.699997,22.379999,36.740002,54.52,40.650002,40.02,19.040001,30.32,10.13,22.9275,38.03949,10.13,40.259998,26.360001,30.433926,17.889999,57.437275,16.666666
"2011-07-25",56.92857,51.810001,71.309998,105.660004,16.280001,108.099998,34.630001,35.990002,84.57,136.850006,36.650002,183.699997,23.030001,66.25,41.689999,88.120003,95.07,35.889999,27.91,22.7325,19.809999,63.310001,56.650002,51.630001,87.32,22.27,36.220001,53.970001,40.560001,39.799999,18.959999,29.91,10.01,22.7325,37.606949,10.01,39.91,26.24,30.345167,17.65,56.335323,16.843779
"2011-07-26",57.630001,51.57,70.160004,105.199997,16.290001,107.57,34.595001,35.849998,84.370003,137.600006,36.389999,182.929993,22.9,65.919998,41.439999,88.019997,89.93,35.790001,28.08,22.5825,19.629999,63.09,56.799999,51.259998,86.18,22.299999,36.279999,53.59,40.509998,39.73,18.559999,29.940001,10,22.5825,37.198441,10,39.720001,26.16,30.226824,17.65,54.501255,17.016348
"2011-07-27",56.084286,50.48,70.629997,101.339996,15.69,105.629997,34.345001,34.990002,83.309998,134.720001,35.630001,181.350006,22.530001,65.230003,40.669998,87.089996,88.080002,35.189999,27.33,22.18,19.299999,62.200001,56.27,49.889999,83.739998,21.9375,36.209999,53.25,39.52,38.959999,18.110001,29.959999,9.68,22.18,35.876789,9.68,38.27,26.110001,29.457594,17.17,53.444592,16.71208
"2011-07-28",55.974285,50.549999,70.660004,99.639999,16.01,105.029999,34.404999,35.369999,81.459999,135.839996,35.150002,181.800003,22.549999,65.080002,40.68,86.779999,87.57,34.93,27.719999,22.620001,19.360001,61.919998,55.5,49.919998,82.919998,21.73,35.66,52.990002,39.400002,39.18,18.110001,29.26,9.79,22.620001,35.63649,9.79,38.18,26.23,30.10848,15.93,52.735115,16.453224
"2011-07-29",55.782856,50.040001,70.470001,98.790001,15.97,104.019997,34.005001,34.869999,79.790001,134.970001,34.93,181.850006,22.33,64.790001,40.450001,86.480003,87.139999,34.130001,27.4,22.5375,19.25,61.490002,55.130001,49.630001,82.839996,21.385,35.290001,52.709999,38.619999,39.040001,17.91,29.26,9.71,22.5375,35.396191,9.71,38.34,26.299999,29.28994,16.17,52.584164,15.971844
"2011-08-01",56.67857,50.02,70.330002,100.720001,15.83,105.379997,33.865002,35.139999,79.599998,134.149994,34.25,180.75,22.24,64.410004,40.439999,86.389999,86.769997,33.439999,27.27,22.334999,19.01,61.43,54.610001,48.02,82.339996,21.42,35.869999,52.619999,38.439999,39.099998,17.969999,29.52,9.81,22.334999,35.444248,9.81,38.48,26.15,29.151875,16,52.72757,15.985468
"2011-08-02",55.558571,48.52,67.699997,97.18,15.46,103.449997,33.535,33.669998,77.839996,131.229996,32.82,178.050003,21.719999,63.43,39.84,85.059998,85.269997,32.900002,26.799999,21.2775,18.139999,60.869999,54.16,46.98,78.93,20.889999,35.490002,51.68,36.970001,38.23,17.209999,29.18,9.49,21.2775,34.026482,9.49,37.040001,26.18,28.136095,15.1,51.384094,15.599455
"2011-08-03",56.081429,48.860001,67.339996,96.279999,15.49,102.760002,34.200001,33.77,77.720001,132.080002,32.950001,178.830002,21.809999,63.41,39.900002,85.540001,86.18,32.700001,26.92,21.77,18.030001,60.73,54.220001,47.18,79.309998,21.870001,35.970001,51.279999,37.43,38.139999,17.469999,29.5,9.54,21.77,34.266781,9.54,37.259998,26.360001,27.988165,15.5,50.833118,15.567666
"2011-08-04",53.91,46.84,63.09,89.550003,14.82,96.839996,32.91,30.309999,73.839996,126.230003,31.700001,171.479996,20.85,61.84,37.919998,84.279999,82.230003,31.51,25.940001,20.387501,17.360001,59.580002,53.310001,45.07,74.370003,21.247499,34.919998,50.099998,35.349998,37.049999,16.469999,28.780001,8.83,20.387501,31.09482,8.83,34.810001,25.49,25.473373,14.06,50.470837,14.777475
"2011-08-05",53.374287,47.209999,62.75,90.989998,14.94,97.610001,33.384998,30.219999,74.82,125.18,30.74,172.979996,20.790001,62.709999,37.599998,85.080002,82.75,31.709999,25.68,20.967501,17.49,60.59,52.57,45.560001,74.139999,20.852501,35.049999,50.849998,35.18,37.029999,16.51,28.93,8.17,20.967501,30.734369,8.17,33.439999,25.889999,25.197239,13.55,50.568954,14.818347
"2011-08-08",50.458572,43.040001,58.709999,82.599998,13.94,90.25,32.560001,27.07,70.190002,117.660004,28.93,166.220001,20.110001,61.119999,34.060001,82.110001,78.589996,29.940001,24.48,19.797501,16.66,59.290001,48.580002,41.93,69.739998,19.809999,33.119999,48.919998,33.029999,35.220001,15.43,27.700001,6.51,19.797501,27.22599,6.51,27.950001,24.540001,22.909269,11.54,44.213871,13.991826
"2011-08-09",53.43,46.099998,62.34,87.480003,14.06,93.400002,33.34,29.360001,71.639999,122.730003,30.15,170.610001,20.6,62.200001,36.400002,85.959999,82.690002,31.219999,25.58,20.625,17.6,60.220001,51.689999,44.73,71.57,20.690001,34.290001,50.82,34.700001,36.290001,15.96,28.85,7.6,20.625,29.41272,7.6,31.82,25.18,24.467455,12.41,48.833004,14.318801
"2011-08-10",51.955715,42.799999,57.41,83.510002,13.73,90.57,31.98,28.120001,68.029999,110.339996,28.51,162.539993,19.93,60.200001,34.369999,84.080002,78.230003,29.809999,24.200001,19.8325,17.049999,58.509998,49.040001,41.849998,67.440002,19.82,33.66,48.41,31.540001,34.720001,15.09,27.879999,6.77,19.8325,27.8748,6.77,28.49,24.360001,23.836292,11.86,44.855415,13.5604
"2011-08-11",53.385715,45.07,58.849998,87.25,15.92,94.07,33.235001,29.42,71.580002,118.099998,30.049999,166.729996,20.76,63.439999,36.689999,86.279999,81.220001,31.200001,25.190001,20.8125,17.809999,60.450001,51.389999,43.93,69.739998,21.129999,34.619999,49.73,32.119999,34.740002,15.68,28.440001,7.25,20.8125,29.43675,7.25,30.290001,24.959999,25.177515,12.57,47.036674,14.100818
